"","yy","mm","dd","hh","mm_2","wdir","wspd","gst","wvht","dpd","apd","mwd","pres","atmp","wtmp","dewp","vis","tide"
"281",2024,"01","12","21","18",80,1.5,99,99,99,99,999,1025.2,10.6,13.6,999,99,99
"282",2024,"01","12","22","18",40,2.1,99,99,99,99,999,1023.9,10.9,13.6,999,99,99
"283",2024,"01","12","23","18",320,2.1,99,99,99,99,999,1024.4,11.2,13.6,999,99,99
"284",2024,"01","13","00","18",310,4.6,99,99,99,99,999,1024.6,11.4,13.6,999,99,99
"285",2024,"01","13","01","18",300,4.1,99,99,99,99,999,1024.5,11.7,13.5,999,99,99
"286",2024,"01","13","02","18",290,7.7,99,99,99,99,999,1024.5,12.1,13.5,999,99,99
"287",2024,"01","13","03","18",320,6.7,99,99,99,99,999,1024.1,12.1,13.5,999,99,99
"288",2024,"01","13","04","18",330,4.6,99,99,99,99,999,1024.2,12,13.5,999,99,99
"289",2024,"01","13","05","18",340,5.1,99,99,99,99,999,1024.8,12,13.5,999,99,99
"290",2024,"01","13","06","18",10,2.6,99,99,99,99,999,1024.3,11.9,13.5,999,99,99
"291",2024,"01","13","07","18",30,4.1,99,99,99,99,999,1023.9,11.7,13.5,999,99,99
"292",2024,"01","13","08","18",70,2.1,99,99,99,99,999,1023.5,11.5,13.5,999,99,99
"293",2024,"01","13","09","18",30,2.6,99,99,99,99,999,1023.2,11.4,13.5,999,99,99
"294",2024,"01","13","10","18",70,1.5,99,99,99,99,999,1023,11.6,13.5,999,99,99
"295",2024,"01","13","11","18",60,3.6,99,99,99,99,999,1022.2,11,13.5,999,99,99
"296",2024,"01","13","12","18",20,2.1,99,99,99,99,999,1022,10.6,13.5,999,99,99
"297",2024,"01","13","13","18",30,3.1,99,99,99,99,999,1021.8,10,13.5,999,99,99
"298",2024,"01","13","14","18",90,5.1,99,99,99,99,999,1021.8,9.4,13.5,999,99,99
"299",2024,"01","13","15","18",90,4.6,99,99,99,99,999,1021.9,9.5,13.5,999,99,99
"300",2024,"01","13","16","18",80,2.6,99,99,99,99,999,1022.6,9.6,13.5,999,99,99
"301",2024,"01","13","17","18",100,5.1,99,99,99,99,999,1023.1,10,13.5,999,99,99
"302",2024,"01","13","18","18",90,5.1,99,99,99,99,999,1023.3,10.1,13.5,999,99,99
"303",2024,"01","13","19","18",110,4.1,99,99,99,99,999,1022.3,11,13.5,999,99,99
"304",2024,"01","13","20","18",120,2.6,99,99,99,99,999,1021.8,12.2,13.5,999,99,99
"305",2024,"01","13","21","18",130,2.1,99,99,99,99,999,1021.1,12.6,13.6,999,99,99
"306",2024,"01","13","22","18",210,2.6,99,99,99,99,999,1020.6,12.8,13.6,999,99,99
"307",2024,"01","14","00","18",190,5.7,99,99,99,99,999,1020.7,13,13.6,999,99,99
"308",2024,"01","14","01","18",190,5.1,99,99,99,99,999,1020.3,13.2,13.5,999,99,99
"309",2024,"01","14","02","18",220,5.1,99,99,99,99,999,1021,12.8,13.5,999,99,99
"310",2024,"01","14","03","18",190,4.1,99,99,99,99,999,1021,12.7,13.5,999,99,99
"311",2024,"01","14","04","18",180,6.2,99,99,99,99,999,1020.5,12.9,13.4,999,99,99
"312",2024,"01","14","05","18",190,5.7,99,99,99,99,999,1020.3,13,13.4,999,99,99
"313",2024,"01","14","06","18",190,5.7,99,99,99,99,999,1020.1,12.9,13.4,999,99,99
"314",2024,"01","14","07","18",180,8.2,99,99,99,99,999,1019.6,12.6,13.4,999,99,99
"315",2024,"01","14","08","18",180,8.2,99,99,99,99,999,1018.9,12.4,13.4,999,99,99
"316",2024,"01","14","09","18",190,6.7,99,99,99,99,999,1018.7,12.5,13.4,999,99,99
"317",2024,"01","14","10","18",190,7.7,99,99,99,99,999,1019.1,12.4,13.4,999,99,99
"318",2024,"01","14","11","18",190,9.8,99,99,99,99,999,1019.2,12.6,13.4,999,99,99
"319",2024,"01","14","12","18",190,7.7,99,99,99,99,999,1018.9,12.6,13.4,999,99,99
"320",2024,"01","14","13","18",220,5.7,99,99,99,99,999,1019.1,13.1,13.4,999,99,99
"321",2024,"01","14","14","18",180,1.5,99,99,99,99,999,1019.4,13.2,13.4,999,99,99
"322",2024,"01","14","15","18",0,0,99,99,99,99,999,1019.9,13.2,13.4,999,99,99
"323",2024,"01","14","16","18",270,1,99,99,99,99,999,1020.3,12.8,13.4,999,99,99
"324",2024,"01","14","17","18",280,1.5,99,99,99,99,999,1021,12,13.3,999,99,99
"325",2024,"01","14","18","18",280,3.1,99,99,99,99,999,1020.2,11.8,13.3,999,99,99
"326",2024,"01","14","19","18",350,2.6,99,99,99,99,999,1020.7,11.6,13.3,999,99,99
"327",2024,"01","14","20","18",360,3.6,99,99,99,99,999,1019.4,11.5,13.3,999,99,99
"328",2024,"01","14","21","18",360,1.5,99,99,99,99,999,1019.2,11.7,13.4,999,99,99
"329",2024,"01","14","22","18",270,2.6,99,99,99,99,999,1019.1,12,13.4,999,99,99
"330",2024,"01","14","23","18",290,2.1,99,99,99,99,999,1019.2,11.7,13.4,999,99,99
"331",2024,"01","15","00","18",300,5.7,99,99,99,99,999,1019,13,13.4,999,99,99
"332",2024,"01","15","01","18",290,7.2,99,99,99,99,999,1019.2,13,13.4,999,99,99
"333",2024,"01","15","02","18",290,8.2,99,99,99,99,999,1019.6,12.9,13.4,999,99,99
"334",2024,"01","15","03","18",310,5.7,99,99,99,99,999,1019.6,12.8,13.4,999,99,99
"335",2024,"01","15","04","18",310,5.7,99,99,99,99,999,1019.6,12.7,13.4,999,99,99
"336",2024,"01","15","05","18",330,3.1,99,99,99,99,999,1019.7,13,13.4,999,99,99
"337",2024,"01","15","06","18",120,2.6,99,99,99,99,999,1020.1,12.6,13.4,999,99,99
"338",2024,"01","15","07","18",140,1.5,99,99,99,99,999,1020.6,12.5,13.3,999,99,99
"339",2024,"01","15","08","18",40,3.1,99,99,99,99,999,1020.5,12,13.4,999,99,99
"340",2024,"01","15","09","18",30,3.6,99,99,99,99,999,1020.6,12.1,13.3,999,99,99
"341",2024,"01","15","10","18",30,2.6,99,99,99,99,999,1020.7,11.7,13.2,999,99,99
"342",2024,"01","15","11","18",60,3.1,99,99,99,99,999,1020.1,11.3,13.1,999,99,99
"343",2024,"01","15","12","18",80,6.2,99,99,99,99,999,1019.9,11,13.2,999,99,99
"344",2024,"01","15","13","18",40,3.1,99,99,99,99,999,1019.9,11.5,13.1,999,99,99
"345",2024,"01","15","14","18",80,4.1,99,99,99,99,999,1020.2,10.5,13.1,999,99,99
"346",2024,"01","15","15","18",40,3.6,99,99,99,99,999,1020.4,11,13.1,999,99,99
"347",2024,"01","15","16","18",50,4.1,99,99,99,99,999,1020.6,11.2,13.1,999,99,99
"348",2024,"01","15","17","18",60,4.1,99,99,99,99,999,1021.1,11.3,13.1,999,99,99
"349",2024,"01","15","18","18",70,4.6,99,99,99,99,999,1021.4,11.3,13.1,999,99,99
"350",2024,"01","15","19","18",60,5.7,99,99,99,99,999,1020.7,11.4,13.1,999,99,99
"351",2024,"01","15","20","18",40,4.6,99,99,99,99,999,1019.9,11.9,13.1,999,99,99
"352",2024,"01","15","21","18",60,3.6,99,99,99,99,999,1019.6,12.4,13.2,999,99,99
"353",2024,"01","15","22","18",30,1.5,99,99,99,99,999,1019.2,13,13.2,999,99,99
"354",2024,"01","15","23","18",290,4.1,99,99,99,99,999,1019.3,12.9,13.3,999,99,99
"355",2024,"01","16","00","18",350,4.6,99,99,99,99,999,1019.1,13.2,13.3,999,99,99
"356",2024,"01","16","01","18",300,3.1,99,99,99,99,999,1019.4,12.9,13.2,999,99,99
"357",2024,"01","16","02","18",300,3.1,99,99,99,99,999,1019.6,12.9,13.2,999,99,99
"358",2024,"01","16","03","18",340,2.6,99,99,99,99,999,1019.9,13,13.2,999,99,99
"359",2024,"01","16","04","18",350,2.6,99,99,99,99,999,1020.2,12.9,13.2,999,99,99
"360",2024,"01","16","05","18",20,1.5,99,99,99,99,999,1020.4,12.4,13.2,999,99,99
"361",2024,"01","16","06","18",30,3.1,99,99,99,99,999,1020.2,12.8,13.2,999,99,99
"362",2024,"01","16","07","18",50,4.1,99,99,99,99,999,1020.4,12.1,13.2,999,99,99
"363",2024,"01","16","08","18",40,4.6,99,99,99,99,999,1020.2,11.7,13.1,999,99,99
"364",2024,"01","16","09","18",50,3.1,99,99,99,99,999,1020,11.7,13.1,999,99,99
"365",2024,"01","16","10","18",20,3.6,99,99,99,99,999,1019.9,11.5,13.1,999,99,99
"366",2024,"01","16","11","18",30,5.7,99,99,99,99,999,1019.3,11.4,13.1,999,99,99
"367",2024,"01","16","12","18",30,4.1,99,99,99,99,999,1019.3,11.4,13.1,999,99,99
"368",2024,"01","16","13","18",30,3.6,99,99,99,99,999,1019.1,11.6,13.1,999,99,99
"369",2024,"01","16","14","18",30,5.1,99,99,99,99,999,1019,11.6,13.3,999,99,99
"370",2024,"01","16","15","18",80,5.1,99,99,99,99,999,1019.7,11.7,13.2,999,99,99
"371",2024,"01","16","16","18",80,3.1,99,99,99,99,999,1019.9,11.4,13.3,999,99,99
"372",2024,"01","16","17","18",80,3.1,99,99,99,99,999,1020.2,11,13.3,999,99,99
"373",2024,"01","16","18","18",90,2.6,99,99,99,99,999,1020.5,11.5,13.3,999,99,99
"374",2024,"01","16","19","18",130,1.5,99,99,99,99,999,1020.6,12,13.4,999,99,99
"375",2024,"01","16","20","18",310,2.1,99,99,99,99,999,1019.7,12.5,13.5,999,99,99
"376",2024,"01","16","21","18",260,3.1,99,99,99,99,999,1019.4,12.2,13.6,999,99,99
"377",2024,"01","16","22","18",250,4.1,99,99,99,99,999,1019,12.5,13.6,999,99,99
"378",2024,"01","16","23","18",220,2.1,99,99,99,99,999,1018.7,12.8,13.6,999,99,99
"379",2024,"01","17","00","18",180,1.5,99,99,99,99,999,1018.5,13,13.6,999,99,99
"380",2024,"01","17","01","18",170,3.1,99,99,99,99,999,1018.1,13.4,13.6,999,99,99
"381",2024,"01","17","02","18",180,4.6,99,99,99,99,999,1017.9,13.4,13.6,999,99,99
"382",2024,"01","17","03","18",190,4.1,99,99,99,99,999,1018,13.6,13.4,999,99,99
"383",2024,"01","17","04","18",180,6.7,99,99,99,99,999,1018.2,13.3,13.3,999,99,99
"384",2024,"01","17","05","18",170,7.7,99,99,99,99,999,1017.8,12.9,13.2,999,99,99
"385",2024,"01","17","06","18",170,8.8,99,99,99,99,999,1017.7,13.1,13.2,999,99,99
"386",2024,"01","17","07","18",150,6.7,99,99,99,99,999,1017.6,13.1,13.2,999,99,99
"387",2024,"01","17","08","18",170,4.6,99,99,99,99,999,1017.7,13.7,13.2,999,99,99
"388",2024,"01","17","09","18",170,4.1,99,99,99,99,999,1016.4,13.8,13.3,999,99,99
"389",2024,"01","17","10","18",200,6.2,99,99,99,99,999,1016.3,13.8,13.3,999,99,99
"390",2024,"01","17","11","18",210,5.1,99,99,99,99,999,1017.2,13.6,13.3,999,99,99
"391",2024,"01","17","12","18",230,2.6,99,99,99,99,999,1017.1,13.1,13.3,999,99,99
"392",2024,"01","17","13","18",300,1.5,99,99,99,99,999,1017.1,13,13.3,999,99,99
"393",2024,"01","17","14","18",90,1.5,99,99,99,99,999,1017.2,13,13.3,999,99,99
"394",2024,"01","17","15","18",220,1,99,99,99,99,999,1017.4,12.8,13.3,999,99,99
"395",2024,"01","17","16","18",190,2.1,99,99,99,99,999,1017.2,12.1,13.2,999,99,99
"396",2024,"01","17","17","18",140,2.6,99,99,99,99,999,1019.1,12.3,13.2,999,99,99
"397",2024,"01","17","18","18",310,2.6,99,99,99,99,999,1020.3,12.4,13.2,999,99,99
"398",2024,"01","17","19","18",360,2.1,99,99,99,99,999,1019.7,12.9,13.2,999,99,99
"399",2024,"01","17","20","18",30,1.5,99,99,99,99,999,1020.5,12.9,13.3,999,99,99
"400",2024,"01","17","21","18",0,0,99,99,99,99,999,1019.9,13.4,13.5,999,99,99
"401",2024,"01","17","22","18",290,1.5,99,99,99,99,999,1018.4,13.3,13.6,999,99,99
"402",2024,"01","17","23","18",290,4.1,99,99,99,99,999,1018.4,13.5,13.7,999,99,99
"403",2024,"01","18","00","18",280,5.1,99,99,99,99,999,1018.7,13.5,13.5,999,99,99
"404",2024,"01","18","01","18",300,5.7,99,99,99,99,999,1018.6,13.1,13.3,999,99,99
"405",2024,"01","18","02","18",300,4.6,99,99,99,99,999,1018.9,13.1,13.2,999,99,99
"406",2024,"01","18","03","18",320,1.5,99,99,99,99,999,1018.8,13,13.3,999,99,99
"407",2024,"01","18","04","18",350,3.1,99,99,99,99,999,1019.3,13.1,13.3,999,99,99
"408",2024,"01","18","05","18",20,3.6,99,99,99,99,999,1019.7,12.8,13.3,999,99,99
"409",2024,"01","18","06","18",0,0,99,99,99,99,999,1019.7,12.8,13.3,999,99,99
"410",2024,"01","18","07","18",350,2.6,99,99,99,99,999,1019.8,12.5,13.3,999,99,99
"411",2024,"01","18","08","18",10,2.6,99,99,99,99,999,1020,12.6,13.2,999,99,99
"412",2024,"01","18","09","18",60,4.1,99,99,99,99,999,1019.5,12.2,13.2,999,99,99
"413",2024,"01","18","10","18",80,7.7,99,99,99,99,999,1019.2,11.8,13.2,999,99,99
"414",2024,"01","18","11","18",70,5.7,99,99,99,99,999,1019.6,11.4,13.2,999,99,99
"415",2024,"01","18","12","18",50,8.2,99,99,99,99,999,1018.5,12.1,13.2,999,99,99
"416",2024,"01","18","13","18",90,5.1,99,99,99,99,999,1018.9,12.4,13.2,999,99,99
"417",2024,"01","18","14","18",80,5.1,99,99,99,99,999,1018.9,11.5,13.2,999,99,99
"418",2024,"01","18","15","18",70,8.8,99,99,99,99,999,1018.5,11,13.1,999,99,99
"419",2024,"01","18","16","18",80,8.8,99,99,99,99,999,1018.5,10.7,13.1,999,99,99
"420",2024,"01","18","17","18",70,7.7,99,99,99,99,999,1018.5,10.9,13.1,999,99,99
"421",2024,"01","18","18","18",70,6.2,99,99,99,99,999,1019,11.7,13.1,999,99,99
"422",2024,"01","18","19","18",80,3.6,99,99,99,99,999,1019.5,12.7,13.2,999,99,99
"423",2024,"01","18","20","18",60,4.1,99,99,99,99,999,1018.3,12.7,13.2,999,99,99
"424",2024,"01","18","21","18",80,3.6,99,99,99,99,999,1017.6,13.3,13.2,999,99,99
"425",2024,"01","18","22","18",180,2.1,99,99,99,99,999,1018.4,13.6,13.4,999,99,99
"426",2024,"01","18","22","58",190,2.6,99,99,99,99,999,1018.5,13.6,13.5,999,99,99
"427",2024,"01","19","00","18",190,6.2,99,99,99,99,999,1017.8,13.6,13.5,999,99,99
"428",2024,"01","19","01","18",180,7.7,99,99,99,99,999,1017.2,13.4,13.3,999,99,99
"429",2024,"01","19","02","18",170,4.6,99,99,99,99,999,1017.9,13.3,13.2,999,99,99
"430",2024,"01","19","03","18",170,6.2,99,99,99,99,999,1018.5,13.2,13.2,999,99,99
"431",2024,"01","19","04","18",160,2.6,99,99,99,99,999,1018.3,13.2,13.2,999,99,99
"432",2024,"01","19","05","18",140,4.6,99,99,99,99,999,1018.5,13.2,13.2,999,99,99
"433",2024,"01","19","06","18",90,3.6,99,99,99,99,999,1018.3,13,13.2,999,99,99
"434",2024,"01","19","07","18",60,4.1,99,99,99,99,999,1017.6,12.8,13.2,999,99,99
"435",2024,"01","19","08","18",90,3.6,99,99,99,99,999,1017,12.5,13.2,999,99,99
"436",2024,"01","19","09","18",120,2.6,99,99,99,99,999,1016.5,12.3,13.2,999,99,99
"437",2024,"01","19","10","18",350,1.5,99,99,99,99,999,1016.2,12.3,13.2,999,99,99
"438",2024,"01","19","11","18",230,1.5,99,99,99,99,999,1015.4,13,13.2,999,99,99
"439",2024,"01","19","12","18",70,4.6,99,99,99,99,999,1014.4,12.7,13.2,999,99,99
"440",2024,"01","19","13","18",130,1.5,99,99,99,99,999,1014.7,12.3,13.2,999,99,99
"441",2024,"01","19","14","18",170,4.6,99,99,99,99,999,1014.1,13.2,13.2,999,99,99
"442",2024,"01","19","15","18",50,5.7,99,99,99,99,999,1014,12.8,13.1,999,99,99
"443",2024,"01","19","16","18",100,1.5,99,99,99,99,999,1015.2,12,13.1,999,99,99
"444",2024,"01","19","17","18",40,1,99,99,99,99,999,1015.6,12.7,13.2,999,99,99
"445",2024,"01","19","18","18",40,4.1,99,99,99,99,999,1014.9,12.5,13.2,999,99,99
"446",2024,"01","19","19","18",70,4.1,99,99,99,99,999,1013.4,12.3,13.2,999,99,99
"447",2024,"01","19","20","18",100,1,99,99,99,99,999,1013,13.2,13.2,999,99,99
"448",2024,"01","19","21","18",160,8.2,99,99,99,99,999,1011.7,14.6,13.3,999,99,99
"449",2024,"01","19","22","18",170,5.1,99,99,99,99,999,1012.2,14.5,13.3,999,99,99
"450",2024,"01","19","23","18",170,9.8,99,99,99,99,999,1011.4,13.5,13.3,999,99,99
"451",2024,"01","20","00","18",180,10.8,99,99,99,99,999,1011,14,13.3,999,99,99
"452",2024,"01","20","01","18",150,12.4,99,99,99,99,999,1009.2,14.2,13.3,999,99,99
"453",2024,"01","20","02","18",140,4.6,99,99,99,99,999,1010.4,14.6,13.3,999,99,99
"454",2024,"01","20","03","18",90,3.6,99,99,99,99,999,1010.1,14,13.2,999,99,99
"455",2024,"01","20","04","18",180,6.2,99,99,99,99,999,1010.3,14.4,13.2,999,99,99
"456",2024,"01","20","05","18",170,14.9,99,99,99,99,999,1009.4,13.9,13.2,999,99,99
"457",2024,"01","20","06","18",200,9.3,99,99,99,99,999,1009.8,13.6,13.1,999,99,99
"458",2024,"01","20","07","18",180,7.2,99,99,99,99,999,1010.6,13.4,13.1,999,99,99
"459",2024,"01","20","08","08",160,1.5,99,99,99,99,999,1010.3,13.3,13.1,999,99,99
"460",2024,"01","20","08","58",20,3.1,99,99,99,99,999,1009.8,13.2,13.2,999,99,99
"461",2024,"01","20","09","58",170,8.2,99,99,99,99,999,1009,14.5,13.1,999,99,99
"462",2024,"01","20","10","58",180,8.8,99,99,99,99,999,1009.2,14,13.2,999,99,99
"463",2024,"01","20","11","58",180,9.3,99,99,99,99,999,1009.3,14,13.2,999,99,99
"464",2024,"01","20","12","58",180,7.7,99,99,99,99,999,1009.1,14,13.1,999,99,99
"465",2024,"01","20","13","58",180,8.2,99,99,99,99,999,1009.4,13.9,13.1,999,99,99
"466",2024,"01","20","14","58",170,7.7,99,99,99,99,999,1009.5,13.9,13.1,999,99,99
"467",2024,"01","20","15","58",170,2.6,99,99,99,99,999,1009.9,13.6,13.1,999,99,99
"468",2024,"01","20","16","58",170,8.8,99,99,99,99,999,1010.7,13.7,13.1,999,99,99
"469",2024,"01","20","17","58",170,7.2,99,99,99,99,999,1011.2,13.7,13.1,999,99,99
"470",2024,"01","20","18","58",160,8.8,99,99,99,99,999,1010.8,13.8,13.1,999,99,99
"471",2024,"01","20","19","58",180,8.2,99,99,99,99,999,1010.4,13.8,13.1,999,99,99
"472",2024,"01","20","21","18",170,9.8,99,99,99,99,999,1009.7,13.5,13.1,999,99,99
"473",2024,"01","20","22","18",190,8.2,99,99,99,99,999,1009.5,13.7,13.1,999,99,99
"474",2024,"01","20","22","58",200,6.2,99,99,99,99,999,1009.5,13.7,13.1,999,99,99
"475",2024,"01","21","00","18",210,7.2,99,99,99,99,999,1009.6,13.4,13.2,999,99,99
"476",2024,"01","21","01","18",180,5.7,99,99,99,99,999,1010.1,13.2,13.1,999,99,99
"477",2024,"01","21","02","18",160,4.6,99,99,99,99,999,1009.7,13,13.1,999,99,99
"478",2024,"01","21","03","18",160,5.1,99,99,99,99,999,1009.9,13.3,13.1,999,99,99
"479",2024,"01","21","04","18",170,6.2,99,99,99,99,999,1010.3,13.7,13.1,999,99,99
"480",2024,"01","21","05","18",180,6.7,99,99,99,99,999,1009.8,13.4,13.1,999,99,99
"481",2024,"01","21","06","18",150,5.1,99,99,99,99,999,1010.3,13.1,13.1,999,99,99
"482",2024,"01","21","07","18",140,4.6,99,99,99,99,999,1010.3,13.4,13.1,999,99,99
"483",2024,"01","21","08","18",130,3.1,99,99,99,99,999,1009.9,12.8,13.1,999,99,99
"484",2024,"01","21","09","18",170,5.7,99,99,99,99,999,1009.5,12.6,13.1,999,99,99
"485",2024,"01","21","10","18",170,5.1,99,99,99,99,999,1010.4,12.4,13.1,999,99,99
"486",2024,"01","21","11","18",80,4.6,99,99,99,99,999,1010.3,12.3,13.2,999,99,99
"487",2024,"01","21","12","18",90,7.7,99,99,99,99,999,1010.1,12.4,13.1,999,99,99
"488",2024,"01","21","13","18",100,6.2,99,99,99,99,999,1009.7,12.6,13.2,999,99,99
"489",2024,"01","21","14","18",100,8.8,99,99,99,99,999,1009.3,12.6,13.4,999,99,99
"490",2024,"01","21","15","18",90,5.1,99,99,99,99,999,1009.7,12.9,13.4,999,99,99
"491",2024,"01","21","16","18",100,4.1,99,99,99,99,999,1010.1,13,13.5,999,99,99
"492",2024,"01","21","17","18",110,4.1,99,99,99,99,999,1010.9,12.8,13.5,999,99,99
"493",2024,"01","21","18","18",150,2.1,99,99,99,99,999,1011.2,13.6,13.5,999,99,99
"494",2024,"01","21","19","18",130,5.7,99,99,99,99,999,1011,14,13.5,999,99,99
"495",2024,"01","21","20","18",190,1.5,99,99,99,99,999,1010.7,14.3,13.5,999,99,99
"496",2024,"01","21","21","18",180,6.2,99,99,99,99,999,1010.3,13.8,13.5,999,99,99
"497",2024,"01","21","22","18",170,7.7,99,99,99,99,999,1009.3,14.1,13.5,999,99,99
"498",2024,"01","21","22","58",170,8.2,99,99,99,99,999,1008.7,14.4,13.5,999,99,99
"499",2024,"01","22","00","18",170,7.7,99,99,99,99,999,1008.3,14.3,13.5,999,99,99
"500",2024,"01","22","01","18",170,8.8,99,99,99,99,999,1008.4,14.2,13.7,999,99,99
"501",2024,"01","22","02","18",180,11.3,99,99,99,99,999,1008.1,14.5,13.8,999,99,99
"502",2024,"01","22","03","18",180,10.8,99,99,99,99,999,1008.1,14.4,13.7,999,99,99
"503",2024,"01","22","04","18",170,9.8,99,99,99,99,999,1007.2,14.1,13.7,999,99,99
"504",2024,"01","22","05","18",160,12.9,99,99,99,99,999,1007.3,14.8,13.7,999,99,99
"505",2024,"01","22","06","18",170,10.8,99,99,99,99,999,1006,14.6,13.6,999,99,99
"506",2024,"01","22","07","18",170,8.8,99,99,99,99,999,1007.3,14,13.6,999,99,99
"507",2024,"01","22","08","08",160,11.3,99,99,99,99,999,1006.4,13.9,13.7,999,99,99
"508",2024,"01","22","08","58",130,2.1,99,99,99,99,999,1006.7,13.2,13.6,999,99,99
"509",2024,"01","22","09","58",180,10.8,99,99,99,99,999,1005.6,13.9,13.4,999,99,99
"510",2024,"01","22","10","58",190,9.3,99,99,99,99,999,1006.3,13.8,13.3,999,99,99
"511",2024,"01","22","11","58",180,9.8,99,99,99,99,999,1005.3,14.1,13.2,999,99,99
"512",2024,"01","22","12","58",190,9.3,99,99,99,99,999,1005,14.2,13.4,999,99,99
"513",2024,"01","22","13","58",200,11.8,99,99,99,99,999,1005.1,14.3,13.3,999,99,99
"514",2024,"01","22","14","58",200,7.2,99,99,99,99,999,1005.7,14.4,13.4,999,99,99
"515",2024,"01","22","15","58",200,6.2,99,99,99,99,999,1006,14,13.4,999,99,99
"516",2024,"01","22","16","58",190,5.1,99,99,99,99,999,1007.4,13.5,13.4,999,99,99
"517",2024,"01","22","17","58",190,6.2,99,99,99,99,999,1008.3,13.5,13.5,999,99,99
"518",2024,"01","22","18","58",210,3.6,99,99,99,99,999,1009.2,13.7,13.5,999,99,99
"519",2024,"01","22","19","58",200,3.6,99,99,99,99,999,1008.9,13.8,13.5,999,99,99
"520",2024,"01","22","21","18",230,3.6,99,99,99,99,999,1007.9,13.9,13.6,999,99,99
"521",2024,"01","22","22","18",240,5.7,99,99,99,99,999,1008.2,14.1,13.6,999,99,99
"522",2024,"01","22","23","18",260,6.2,99,99,99,99,999,1008.9,13.9,13.6,999,99,99
"523",2024,"01","23","00","18",270,4.6,99,99,99,99,999,1009.4,14.1,13.5,999,99,99
"524",2024,"01","23","01","18",280,4.6,99,99,99,99,999,1010.2,13.9,13.5,999,99,99
"525",2024,"01","23","02","18",290,3.1,99,99,99,99,999,1010.6,13.8,13.5,999,99,99
"526",2024,"01","23","03","18",250,4.1,99,99,99,99,999,1011.1,13.8,13.6,999,99,99
"527",2024,"01","23","04","18",290,3.6,99,99,99,99,999,1012.1,14,13.7,999,99,99
"528",2024,"01","23","05","18",300,4.6,99,99,99,99,999,1012.5,13.8,13.7,999,99,99
"529",2024,"01","23","06","18",290,5.1,99,99,99,99,999,1012.9,13.7,13.6,999,99,99
"530",2024,"01","23","07","18",280,4.6,99,99,99,99,999,1013.5,13.6,13.6,999,99,99
"531",2024,"01","23","08","18",300,4.6,99,99,99,99,999,1013.8,13.4,13.5,999,99,99
"532",2024,"01","23","09","18",290,6.7,99,99,99,99,999,1013.6,13.2,13.5,999,99,99
"533",2024,"01","23","10","18",290,5.7,99,99,99,99,999,1013.8,13.2,13.5,999,99,99
"534",2024,"01","23","11","18",320,4.1,99,99,99,99,999,1014.4,13.1,13.5,999,99,99
"535",2024,"01","23","12","18",290,4.6,99,99,99,99,999,1014.4,13.4,13.6,999,99,99
"536",2024,"01","23","13","18",310,6.7,99,99,99,99,999,1015.2,13.2,13.6,999,99,99
"537",2024,"01","23","14","18",310,4.1,99,99,99,99,999,1015.5,13.4,13.6,999,99,99
"538",2024,"01","23","15","18",300,3.6,99,99,99,99,999,1015.6,13.4,13.6,999,99,99
"539",2024,"01","23","16","18",290,5.7,99,99,99,99,999,1016.2,13.4,13.6,999,99,99
"540",2024,"01","23","17","18",310,7.2,99,99,99,99,999,1017.2,13.4,13.6,999,99,99
"541",2024,"01","23","18","18",300,7.7,99,99,99,99,999,1018,13.6,13.6,999,99,99
"542",2024,"01","23","19","18",300,6.2,99,99,99,99,999,1018.1,13.8,13.7,999,99,99
"543",2024,"01","23","20","18",280,6.2,99,99,99,99,999,1017.7,13.6,13.7,999,99,99
"544",2024,"01","23","21","18",290,5.1,99,99,99,99,999,1017.4,13.4,13.7,999,99,99
"545",2024,"01","23","22","18",290,5.1,99,99,99,99,999,1017.5,13.3,13.7,999,99,99
"546",2024,"01","23","22","58",280,7.7,99,99,99,99,999,1017.5,13.2,13.8,999,99,99
"547",2024,"01","24","00","18",290,7.2,99,99,99,99,999,1018.2,13.2,13.9,999,99,99
"548",2024,"01","24","01","18",290,5.7,99,99,99,99,999,1018.6,12.9,13.9,999,99,99
"549",2024,"01","24","02","18",280,7.2,99,99,99,99,999,1018.7,12.9,13.8,999,99,99
"550",2024,"01","24","03","18",290,6.7,99,99,99,99,999,1018.9,12.9,13.9,999,99,99
"551",2024,"01","24","04","18",290,5.1,99,99,99,99,999,1019,12.9,13.8,999,99,99
"552",2024,"01","24","05","18",320,5.1,99,99,99,99,999,1018.8,13,13.8,999,99,99
"553",2024,"01","24","06","18",280,2.6,99,99,99,99,999,1019.3,13.1,13.8,999,99,99
"554",2024,"01","24","07","18",270,4.1,99,99,99,99,999,1020.4,13.2,13.9,999,99,99
"555",2024,"01","24","08","18",250,0.5,99,99,99,99,999,1019.7,13.4,13.9,999,99,99
